centroid_mean,centroid_var,flux_mean,flux_var,rmse_mean,rmse_var,zcr_mean,zcr_var,contrast_mean,contrast_var,bandwidth_mean,bandwidth_var,flatness_mean,flatness_var,rolloff_mean,rolloff_var,mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,tempo,label
2989.186144306271,2702259.369895852,1.9734907,6.2269373,0.17595737,0.010653912,0.13590469596555727,0.017144537726523502,19.40194160134981,24.891489271163923,2917.4535602914143,579432.1283500522,0.054315254,0.0065927543,6296.311927063177,9390695.163103264,-188.86209,5153.71,67.92289,2783.9321,14.844681,980.8208,19.74163,298.0153,14.460844,338.41714,-4.452002,282.95917,5.692073,224.21295,-8.051626,191.67589,0.8999358,202.76767,-1.142531,179.93776,-0.9053316,166.46977,-0.60324425,127.49715,1.9745219,133.73532,-0.4487061,99.215675,-2.0993056,104.0654,-3.0653436,90.13035,-3.878706,83.38493,-3.6945298,103.77953,-2.1222348,124.181076,-1.5938178,110.119774,99.38401442307692,pop
3898.1348906134317,1463578.9470249717,2.0384862,8.420398,0.22181004,0.020420967,0.21398283305921054,0.01770465136429027,17.228048452568967,23.953091654276605,3304.3096673021646,126204.69515436498,0.115269974,0.011320102,8109.467629825368,2386625.7842135294,-115.006,6112.4536,41.669056,1091.404,18.074585,538.13477,13.79479,299.86942,13.725576,166.35872,7.6405964,140.33829,18.751978,146.14676,2.4499373,102.014854,4.507275,89.05969,6.1016564,116.28497,-1.449655,101.63291,3.589165,85.60795,1.6609446,84.99367,-2.164983,84.458046,-1.3872254,93.55435,0.17864527,107.36384,2.2211485,129.6348,4.0246444,123.722984,2.5493371,149.54178,3.17329,158.89162,112.34714673913044,pop
2344.5016055284004,1014068.2708396969,1.4690655,3.2690952,0.1931332,0.00885401,0.10352545109326626,0.00477485307539583,19.143795063077793,20.938560747059146,2744.739855435005,298902.19902331487,0.029129885,0.0016247258,5049.936130393769,5408216.646532149,-146.6374,4316.6177,102.69401,876.1453,18.156404,554.6163,-0.29589975,268.25156,7.178561,278.0988,4.8797274,197.28017,1.2374033,150.62794,-5.622032,177.21149,0.71094733,130.02278,4.9544272,114.44323,-6.3228936,90.2519,-5.113941,99.16407,0.20754315,85.89827,-2.307885,87.03495,0.8818248,100.7917,-1.4618471,98.52616,1.4005485,86.99901,1.245601,78.73409,2.4341965,105.101685,1.4663389,92.3458,151.99908088235293,pop
2769.525009552226,1314121.4203526461,1.682746,4.171131,0.25329107,0.008822038,0.1150809367743808,0.009882942518943727,18.586741800141773,22.35462334012643,3082.995223435498,257513.368912763,0.04045952,0.00288228,6451.877653045182,5095886.021284692,-119.31,4950.1167,80.12099,943.06165,25.37887,549.8996,17.760427,311.97336,22.744493,188.66112,2.4439828,261.09933,6.2154474,127.075005,-0.70806795,93.51827,6.278226,77.06732,6.24322,107.80084,0.31421626,59.003532,2.561887,56.713978,4.583754,65.58522,2.9904566,69.7513,1.8615112,61.97313,2.1412704,61.615204,0.31395784,77.412025,-1.425424,88.26635,-0.40377,87.85299,1.847465,89.0156,99.38401442307692,pop
3749.9434670471114,1264892.9725441663,1.7194699,3.5085702,0.18710634,0.009459328,0.19098146042956657,0.015780869311739925,16.948179981138306,19.0301730600691,3224.931011494578,128530.17675249882,0.111633405,0.012347449,7815.3360750653055,2378022.448260235,-129.80424,3050.6057,38.853355,934.3697,14.393392,526.44415,18.651503,263.73956,16.717617,184.09676,5.3058953,226.97656,6.5359507,158.0491,2.5510633,146.88197,-0.28679833,133.7679,2.736356,120.06178,-4.7921734,121.66994,1.3506582,105.29431,0.2636973,111.76992,0.3439066,116.710526,-0.23352201,136.42207,-1.3557284,128.5082,2.2316546,127.49229,1.3783809,111.59892,5.214212,112.41096,2.2534683,102.07631,112.34714673913044,pop
2628.546128936022,797175.4858802094,1.3339926,2.0731306,0.19696996,0.0076792203,0.12855553405572756,0.004374038591642574,19.294993224987998,19.90167620639635,2774.194978033322,306787.9903425436,0.046851456,0.0037121244,5721.782067833301,4264013.915082077,-112.665184,2815.1829,87.786705,969.5801,-0.76212883,402.00775,19.897295,206.9749,13.167875,132.19218,-0.0043476685,204.08334,7.702045,124.52946,-1.6527171,109.460365,6.70293,86.25602,-2.1117797,95.23791,-4.8237166,76.44537,-3.4063017,75.26399,-3.2556913,83.369606,3.9763358,108.37764,0.117930554,76.566696,2.0763063,49.3866,1.1531004,99.265884,-1.0768435,150.34705,2.7610104,108.58097,0.5329707,69.71337,151.99908088235293,pop
2539.1269411866665,1071203.9211177162,1.6338481,1.3718224,0.17071775,0.009790691,0.10696307202979877,0.010711801179610847,21.176545319472776,41.71782116992945,2715.6853327130448,257879.7050892015,0.024263378,0.0032589063,5386.617427861358,4258672.039685451,-220.24211,4537.7085,65.6295,1672.2448,-18.546865,1755.2573,-17.209368,557.99915,-13.399967,487.03574,-28.378271,269.47336,3.221013,244.1966,-25.152695,295.21555,-14.071017,263.89822,-4.724567,226.99641,-24.846933,185.95123,-16.023209,136.73235,-17.59705,171.00815,-11.974495,520.20306,-8.241006,342.46793,-14.290755,400.7288,-10.345288,219.66621,-12.219226,216.38487,-5.2786674,305.1163,-3.1285312,280.1713,129.19921875,pop
3064.50850546279,1039693.2074556566,1.5659183,4.2074037,0.21056397,0.008560469,0.11886322682856038,0.007286670223882683,17.444761114359363,21.207633053575,3227.784218044828,134920.40812640145,0.065460645,0.0058505633,7188.623198045666,3052463.2842326453,-134.1786,3265.7268,65.70972,639.4028,32.585266,210.06358,17.001125,187.54617,8.957304,123.52866,9.455536,148.06522,9.804706,106.052704,4.0340056,75.96579,4.8998094,69.236664,6.0612187,81.5511,2.1256673,86.62679,4.466023,83.85067,4.294877,86.62982,6.269303,104.899284,5.582512,103.264946,6.1938457,116.55297,1.8069446,88.69597,3.1842036,71.38974,-1.086411,55.85496,-3.3276775,59.65187,129.19921875,pop
1908.0005902707571,957375.5372626861,1.5027528,4.420237,0.17134978,0.0033261415,0.0516527488873839,0.002095951787211677,20.518545580429628,25.895143568002513,2771.012250227153,294701.0134620149,0.012010498,0.00089766737,4495.456149925019,7573721.43715278,-233.10976,4966.849,92.80052,921.34375,57.989044,469.09732,33.24311,319.07178,27.39958,96.48762,11.014287,186.53638,7.717187,112.92693,9.410264,120.24248,2.1753716,103.95443,14.298378,154.18596,0.69628894,110.06383,6.2056684,73.277,4.800516,94.838135,3.551927,81.058464,4.4465437,57.918938,-2.8331046,85.006,-2.3528483,57.434227,-2.6400316,60.932987,-0.36184287,66.401596,-0.37487495,57.781685,143.5546875,pop
2872.226231922351,907706.6593051518,1.6896943,3.919457,0.21904214,0.009170764,0.14378824617840558,0.007155270102811829,17.872397933037973,24.265221884233938,2904.394768821995,204227.20785151026,0.060044553,0.005373403,6140.7128679494,3653227.8728947914,-112.343765,3177.6907,70.834175,847.2047,11.3003845,485.34665,24.254456,225.2484,15.214438,167.03967,3.6391232,187.8621,12.090795,175.94792,3.354728,116.024185,2.9803448,106.735146,5.1736207,145.02023,-1.7179265,69.3031,2.51769,68.11107,-1.0876505,59.78518,-1.8057864,64.66071,0.75610566,65.99137,-2.7853038,75.67328,-3.6139033,97.54502,-3.8134542,132.3967,-3.592575,104.82643,1.9155914,78.85295,92.28515625,pop
2383.6166878615063,1112843.1391940073,1.9913765,7.8796787,0.19148704,0.0059808297,0.1220703125,0.007162892781544027,18.31626175166929,23.651018863865925,2385.8810881394998,410726.7790785859,0.051130183,0.0064090886,4759.521219826335,4699151.628185282,-161.55734,7776.9395,81.69286,1919.2365,-16.315536,1211.1663,25.194298,337.01883,8.577962,322.04272,2.125367,236.35777,6.675452,248.09999,2.0708885,146.34999,9.498913,150.03856,0.4804861,120.9232,1.4353901,84.04663,6.2500772,76.82007,3.8375423,97.88592,7.1366,111.87967,1.644613,97.27795,-1.4140725,97.31978,2.4791598,104.82089,8.414088,173.85156,5.433527,124.546776,-3.510933,120.55648,117.45383522727273,pop
3394.8208199769874,1012940.5592809881,1.7277008,5.171149,0.24018657,0.010846879,0.14276104150541796,0.008859699851460226,18.246185068360003,20.515040221030354,3295.729415300515,172683.08841545676,0.06117973,0.0034974806,7628.953868759675,2911540.941847381,-114.35113,5478.845,50.11902,699.98975,22.006664,463.94968,23.357399,333.52573,20.111107,271.42664,12.3635645,281.0936,15.266064,135.52,5.1097565,114.331535,7.865644,97.99531,9.101591,113.29646,4.9529843,71.35581,1.3091724,58.825603,0.8413824,69.39699,4.603493,68.53702,4.7910347,60.89259,2.429545,70.55083,-0.18564315,60.15439,5.0908303,64.58397,3.5801833,86.96921,-0.85253036,68.75969,143.5546875,pop
2506.181255327242,875601.2385701134,1.9309031,6.42396,0.15515049,0.003616922,0.10188524937113003,0.003749230239031833,17.915026799040728,21.027910540166296,2843.861915439102,238026.5484037325,0.044548396,0.0029841932,5535.53319405476,4679076.355693091,-153.42587,5147.0923,88.644196,975.3039,14.153741,397.7099,15.01169,235.15308,14.678342,157.74866,7.5243855,154.19579,6.020301,130.75302,-0.77448577,117.72655,6.513013,116.96476,3.9292352,88.230774,-3.0997627,78.079185,-3.7957532,81.10016,-2.1311896,77.5203,-5.436684,71.97886,-1.0974905,69.509735,-3.7875926,95.07007,-3.069232,99.451584,-0.93143183,93.42061,-1.0290666,96.77267,-2.807584,118.07075,83.35433467741936,pop
3167.550647527063,677843.0887000228,1.6484889,4.0640373,0.2372405,0.009818149,0.16480701552825078,0.0048115054534002616,16.233906263153823,15.937083353893708,2941.551021131622,179267.39047062208,0.08525395,0.004857703,6594.793455519543,2448052.5593882278,-73.28112,4388.676,64.82313,597.9945,-0.07472441,775.40436,12.22358,256.7037,4.1447663,133.02214,7.8084636,188.41368,3.8376343,108.54247,1.8287289,133.52206,7.261114,111.08779,5.7705193,106.03272,3.7194045,85.59259,2.6370654,83.183586,3.851738,73.92463,2.645533,78.7601,1.9005312,59.727634,-0.055766575,66.260605,-1.6677231,54.77102,-1.0228636,72.229866,0.12356638,78.587944,-3.4801626,69.54963,103.359375,pop
2623.795932998845,974754.3113267286,1.6049646,2.8522012,0.24106441,0.0077500786,0.09973182323916409,0.003917423702472136,19.36230068540956,22.009645684771623,3114.564152067951,248400.5626652374,0.03025568,0.0021272628,6314.228485390867,5012246.327525542,-137.57692,3872.435,84.958534,962.1944,44.607178,668.2806,15.780144,228.40215,15.325227,191.62473,9.3386965,179.67911,12.462747,141.64914,2.8790853,113.803795,4.3175015,121.409454,10.685444,135.49373,-0.48574573,100.79487,3.447164,103.77336,3.5945613,99.17826,-2.7849786,103.07007,1.3145617,95.78413,-5.1123915,94.94859,-4.559395,107.16363,-1.3563676,79.30037,0.2616392,113.16801,3.2231388,114.78642,107.666015625,pop
2847.9784004509106,1051442.313597982,1.5498891,3.8127246,0.29995653,0.012073922,0.10639315862035603,0.005500670420507513,18.73183687660607,22.748598328120433,3223.269753752334,243484.21399934622,0.037482142,0.002198677,6967.607867828464,4417781.842115886,-109.95583,3400.8835,77.74624,994.97107,41.256668,522.5241,20.333893,351.5217,11.79619,188.14258,2.434804,199.75987,12.393966,135.91147,-2.0480525,150.4465,7.458428,147.43112,3.5379853,94.45408,-5.311813,106.849365,-2.8505652,95.587135,-5.849654,86.734184,-7.682088,77.34551,-7.622938,65.235435,-6.7991695,76.148964,-5.9480357,86.43329,-1.1847318,87.90539,2.885879,91.52957,-1.000291,96.17857,103.359375,pop
3539.069022986281,1312442.9675668874,2.2226062,5.911692,0.31025505,0.027517607,0.15602097644156346,0.014089179806962086,17.409532025965046,23.495520017262738,3230.0554378324637,178558.37567442536,0.07571697,0.009857034,7545.987703778057,3238212.963375614,-122.65588,4498.458,36.562202,714.4691,11.277634,588.5341,15.315117,476.84805,15.548115,308.10245,10.406365,348.98386,21.79608,223.03725,9.245821,206.03671,13.45211,134.27632,16.661303,132.35982,0.6466675,143.86995,3.0389555,103.2833,-0.5466921,107.63511,0.9321514,86.49369,8.656138,116.172165,8.06608,149.48099,9.982719,187.86557,6.628096,123.125275,1.161521,131.95854,-0.6138731,146.9217,103.359375,pop
1719.4840056198973,712504.586525473,1.3859048,2.106223,0.12798475,0.002170145,0.08535020196400929,0.002622195233126735,21.121012152894895,32.294475509835976,1993.563183523765,416536.42484729114,0.009331022,0.00041840956,3452.0791257498063,2949360.743352556,-197.49272,2613.1938,131.37892,1238.5228,-21.129179,525.63605,37.93401,364.0757,22.43813,156.71814,-0.88822746,187.1824,16.860094,115.465996,-3.5180807,102.828804,6.9465194,102.37589,10.193201,94.10936,-5.900368,80.087234,4.338042,71.729164,-7.580853,69.584526,2.9395409,79.681114,-1.6048758,75.36946,-1.2491071,78.53447,4.925256,90.666405,-3.2905836,80.8714,5.504016,76.687195,-3.0128465,74.56045,92.28515625,pop
2095.2636952987214,545746.4987005233,1.5522338,4.4663386,0.091389626,0.0013640126,0.08600401509287926,0.002232449716231366,18.585513346082394,24.03746263336153,2598.3437630124845,235453.30004251483,0.026498694,0.0013403983,4785.237730988777,3400779.9362180713,-212.15295,4223.6426,105.30984,738.1895,17.383009,452.12732,17.631708,357.619,2.560407,254.58504,-0.51082337,138.44084,-2.5955002,155.57214,-1.440525,94.98022,-4.823425,133.87637,-1.7076749,116.004486,2.470353,108.921455,-5.670204,86.92168,-2.5848012,85.28815,-9.493898,82.06352,-5.8040233,82.08346,-3.5887418,64.37181,-10.088981,72.108696,-2.5347338,92.39201,-3.2039428,54.16405,-0.56080663,56.80825,143.5546875,pop
3556.30952123974,1671410.8180059132,1.9251935,6.7892895,0.20552407,0.00942713,0.17765349869388544,0.013500659560673665,17.891856907757525,23.053069761075076,3225.8572672934133,233470.28645422298,0.09435729,0.009551976,7509.604590448433,4226733.063725634,-123.13854,5355.7617,55.338345,1201.3817,26.27667,817.95685,13.317055,399.38184,10.914295,204.04877,7.354876,228.52823,8.627097,149.0427,-1.4373362,126.99531,5.9770355,135.24059,4.3894167,106.87824,-3.26274,89.510895,1.0107442,83.33059,-2.090201,81.035904,-0.79761934,69.652504,0.4055404,71.436035,-1.9444118,78.57225,-2.0577035,80.22564,-1.2711282,83.23503,1.0077076,68.76649,0.2937552,109.43368,103.359375,pop
2526.139688889664,427730.37622450804,1.2752362,1.9822181,0.23217252,0.005947248,0.13162958954140866,0.0029300826363633514,16.214630669705645,17.566611216875565,2529.9177149060683,191337.6539448746,0.06528419,0.003434216,5254.268228158862,2378948.7462244737,-64.42551,2381.9595,89.608894,886.22833,-19.33617,336.50485,6.1693015,210.81477,-2.3150055,137.14621,0.6224833,106.14988,1.3208314,116.53088,2.671425,79.282585,-1.4516608,69.169334,0.052876852,83.5424,-5.2130795,72.06117,-2.1752315,59.90466,-0.96449304,51.195553,0.40718117,49.206352,-0.49566537,45.90631,-0.76901186,45.180477,0.76270384,50.389793,2.5728126,42.811764,0.8400905,43.70478,-3.0134273,42.15846,117.45383522727273,pop
2699.4482207624437,1312167.949266953,1.8928187,5.5870557,0.1997002,0.0070530092,0.12218444635255418,0.008493733001690663,18.93945128629751,27.82464283922042,2945.546889507449,439735.5040662276,0.04395399,0.0037151384,6131.696255804954,7107687.207982493,-150.03534,6242.362,85.50682,1390.8187,18.06601,1119.7427,8.737767,471.20444,12.888905,293.35394,-1.8578634,318.8977,12.438938,262.949,-1.4058266,201.35274,3.0458534,162.34511,3.376023,150.4284,-3.1091332,148.39485,-0.7576748,93.19589,-0.9103677,97.2031,-3.874777,107.94195,-0.581063,75.732925,2.7022235,79.32095,4.604305,88.24593,7.212252,130.91934,7.247384,127.589455,2.5702808,98.15395,117.45383522727273,pop
2703.476785480506,392421.63453611074,1.0178236,0.2909557,0.14266826,0.0011946299,0.12623430848490713,0.002858456442766519,16.64660601645253,11.644336931644668,2774.944359179732,180573.70279982325,0.053040043,0.0016998148,5976.48052770656,2008077.5245086674,-123.79859,959.88873,80.02726,445.28522,4.419063,791.0649,19.97844,227.23462,4.618617,172.57283,3.1005628,140.80928,-3.3590546,89.806564,7.1818037,120.03969,-0.4919462,75.495926,9.007441,73.56588,-4.5790024,68.42595,-1.9595186,56.005997,1.4285682,47.51306,-1.4355785,44.08978,-1.3561301,45.45618,-0.979122,49.758404,3.1867034,47.35931,2.898366,55.142456,4.5007014,50.46991,4.4020586,56.20171,112.34714673913044,pop
1862.11109917749,823184.9863993115,1.1668416,1.0488853,0.08359159,0.0025041914,0.08233888230456657,0.0027076251652216328,21.640103285514222,34.08551362579904,2243.048622561456,501844.94996990304,0.00995281,0.0006699214,3830.7601692506773,4809724.108725692,-292.17776,3582.9055,112.29111,2129.9912,0.36500195,708.6779,12.885424,673.22876,7.1172705,190.82846,-11.007003,232.04381,6.832787,156.85744,7.9914837,149.36246,7.9772096,137.42131,4.8656116,192.67809,-7.6703453,194.1927,1.741812,216.48247,6.3398476,277.71115,8.888765,197.24857,8.334064,218.72403,2.63489,217.22835,4.6504846,229.40572,0.91896224,145.85822,-1.9206973,164.49016,-4.4504857,196.93642,129.19921875,pop
3467.166215663995,2365906.4028097223,2.3430738,10.298379,0.2433852,0.018423008,0.14556223393962847,0.020545723259350165,18.401666567610913,22.633354909092567,3155.0470652222875,287326.097246572,0.056461073,0.006505207,7177.489932033669,5803448.125585223,-164.2094,7295.291,37.75517,1843.8846,21.84255,917.95416,29.15105,518.53406,19.18708,276.24527,5.3991985,274.13077,15.009761,192.35294,4.040131,183.58556,8.643107,168.34866,5.6812468,178.91232,4.41064,144.50749,5.6828957,138.49216,3.6545286,142.16403,1.0133624,116.37979,0.56739193,105.048256,-0.6373554,122.9578,4.1113524,91.61777,2.203211,95.62183,1.0659419,83.82828,-1.4137994,120.58001,89.10290948275862,pop
